Date,Video Name,Video Views,PTR Transcript Sentiment,Flair Transcript Outlook,Flair Transcript Score
12/8/2024,Putin's Revived the Russian Economy... but it can't last - TLDR News,809K views,0.5333,NEGATIVE,0.9104
12/8/2024,The German Green's Decline: Three Scandals Which Could Change the Election - TLDR News,169K views,0.5202,NEGATIVE,0.9116
12/8/2024,Threat to Macron? The Left's New Alliance Explained - TLDR News,130K views,0.5236,NEGATIVE,0.8939
12/8/2024,How Europe Makes Constant Coalition Governments Work - TLDR News,248K views,0.5201,NEGATIVE,0.9093
12/8/2024,How Ukraine Changed NATO (and hurt Putin) - TLDR News,524K views,0.5251,NEGATIVE,0.9047
12/8/2024,Could the EU Kick Hungary Out Over LGBTQ+ Laws? - TLDR News,392K views,0.5166,NEGATIVE,0.9213
12/8/2024,Sweden's Coalition Collapse: The Political Crisis Explained - TLDR News,317K views,0.5289,NEGATIVE,0.899
12/8/2024,Macron v Le Pen: The French Regional Elections Explained,188K views,0.5223,NEGATIVE,0.8911
12/8/2024,Airbus vs Boeing: How the EU and US Ended Their 17 Year Trade War - TLDR News,94K views,0.5295,NEGATIVE,0.8888
12/8/2024,Germany vs EU: Why Europe is Taking Germany to Court to 'Save the EU' - TLDR News,271K views,0.515,NEGATIVE,0.8926
12/8/2024,Britain and Europe Fight Over Sausages & Borders: The Sausage War Explained - TLDR News,70K views,0.5261,NEGATIVE,0.9077
12/8/2024,Spain's Secret African Cities: A Migrant Crisis on the 'European' Border - TLDR News,104K views,0.5125,NEGATIVE,0.8958
12/8/2024,Macron's Europe: How France Could Take Control of the European Union - TLDR News,314K views,0.5194,POSITIVE,0.8946
12/8/2024,Denmark Helped America Spy on Germany? Trouble Between EU Members - TLDR News,134K views,0.5209,NEGATIVE,0.9138
12/8/2024,All of Europe's Overlapping Security Alliances Explained - TLDR News,161K views,0.5229,POSITIVE,0.8953
12/8/2024,Europe's Vaccine Passports: Are European Holidays Available in 2021? - TLDR News,77K views,0.521,NEGATIVE,0.8842
12/8/2024,Putin's New Ukraine Strategy: Is Russia Retreating? - TLDR News,335K views,0.5273,NEGATIVE,0.9167
12/8/2024,Switzerland Abandon EU Talks: Why Switzerland Don't Want a New EU Deal - TLDR News,156K views,0.5297,NEGATIVE,0.8952
12/8/2024,Are Putin's Claims About Ukrainian Nazis Real? - TLDR News,375K views,0.5187,NEGATIVE,0.9183
12/8/2024,Why Belarus Hijacked a RyanAir Flight: What Actually Happened to Roman Protasevich - TLDR News,134K views,0.5175,NEGATIVE,0.9326
12/8/2024,Why is Ukraine Angry with Hungary? - TLDR News,249K views,0.5259,NEGATIVE,0.9328
12/8/2024,The Secret Politics of Eurovision: Does Everyone Just Vote for their Allies & Neighbours - TLDR News,91K views,0.5237,POSITIVE,0.8882
12/8/2024,The World's Only Successful Green Party? What Can We Learn from the German Greens? - TLDR News,122K views,0.5198,POSITIVE,0.9002
12/8/2024,How Putin Could Be Removed (and who'd replace him?) - TLDR News,384K views,0.5144,NEGATIVE,0.8975
12/8/2024,What's the Future of the European Union? The EU Wants Your Ideas - TLDR News,71K views,0.5212,NEGATIVE,0.9171
12/8/2024,Putin's Siege of Mariupol: Will Russia Capture the Key City? - TLDR News,217K views,0.5158,NEGATIVE,0.9227
12/8/2024,"Is Switzerland a Tax Haven? Joe Biden Says Yes, They Say No - TLDR News",96K views,0.5236,NEGATIVE,0.898
12/8/2024,Could the EU Form its Own Army? - TLDR News,399K views,0.5172,POSITIVE,0.9077
12/8/2024,Will Albania be the Next EU Member? The Results and Implications of Albania's Election - TLDR News,212K views,0.5222,POSITIVE,0.9105
12/8/2024,16 Steps to Total War: How Ukraine Could Turn Nuclear - TLDR News,233K views,0.5139,NEGATIVE,0.91
12/8/2024,Could a Green Chancellor win in Germany? Is a Green Wave Starting in Europe? - TLDR News,140K views,0.5178,NEGATIVE,0.8732
12/8/2024,Why Russia's Economy is on the Brink of Collapse - TLDR News,565K views,0.5317,NEGATIVE,0.926
12/8/2024,Russia Preparing for War with Ukraine? Why is Russia Sending Soldiers to the Border? - TLDR News,177K views,0.519,NEGATIVE,0.8895
12/8/2024,Has Russia's Invasion of Ukraine Stalled? - TLDR News,484K views,0.5208,NEGATIVE,0.9268
12/8/2024,Greenland's Election Results Explained: Blocking Mining & Becoming Independent? - TLDR News,165K views,0.5205,POSITIVE,0.8739
12/8/2024,Bulgaria's Election Results Explained: Could Corruption Doom the PM & Changed the EU - TLDR News,159K views,0.5194,NEGATIVE,0.9145
12/8/2024,Negotiations Between Russia & Ukraine are Failing... why? - TLDR News,303K views,0.5232,NEGATIVE,0.9018
12/8/2024,How Putin (Accidentally) Re-United Europe - TLDR News,406K views,0.5207,NEGATIVE,0.9011
12/8/2024,The Ukraine Conflict (Almost) Guaranteed Macron Wins the Election - TLDR News,250K views,0.5196,NEGATIVE,0.9047
12/8/2024,Germany Steps Up: How Ukraine Has Changed Germany - TLDR News,506K views,0.5201,NEGATIVE,0.9132
12/8/2024,Is Putin Right About Nato's Eastward Expansion? - TLDR News,333K views,0.5214,NEGATIVE,0.9051
12/8/2024,Why Putin is Losing the Information War - TLDR News,495K views,0.5188,NEGATIVE,0.9166
12/8/2024,Why Putin's War in Ukraine is Still Going Badly - TLDR News,789K views,0.5201,NEGATIVE,0.9341
12/8/2024,What Happens to the EU Budget when Britain Leaves? The EU's Budget Explained - TLDR News,684K views,0.5318,NEGATIVE,0.8923
12/8/2024,7 Things Brexit Changes for Europeans in 2021 🇪🇺 What You Need to Know Before January 1 - TLDR News,216K views,0.5284,NEGATIVE,0.8926
12/8/2024,Failure of Sweden's No-Lockdown Strategy: With Surging Deaths Sweden's King Speaks Out - TLDR News,92K views,0.5213,NEGATIVE,0.9137
12/8/2024,"Europe's Plans to take on Big Tech: The EU Threatens Apple, Google, Amazon & Facebook - TLDR News",71K views,0.5259,NEGATIVE,0.8879
12/8/2024,Has the EU Given up on Brexit Negotiations? The EU's New Plans for a No Deal Brexit - TLDR News,119K views,0.5217,NEGATIVE,0.8798
12/8/2024,“Botched” and “Chaotic” the WHO’s Scathing Secret Report on Italy’s COVID Response - TLDR News,43K views,0.5169,NEGATIVE,0.9259
12/8/2024,Golden Passports: The EU Furious With Two Countries 'Selling' EU Citizenship - TLDR News,226K views,0.5236,NEGATIVE,0.9009
12/8/2024,How Turkey Ran Out of Friends and Money: How Erdoğan has Fundamentally Changed Turkey - TLDR News,945K views,0.5147,NEGATIVE,0.9208
12/8/2024,The EU's Budget Standoff Explained: Why Poland and Hungary Refuse EU Budget Plans - TLDR News,110K views,0.5171,NEGATIVE,0.9129
12/8/2024,The African Union Explained: Is Africa's 55 Member Union the 'European Union' of Africa? - TLDR News,282K views,0.5147,POSITIVE,0.8971
12/8/2024,What Macron Said to Anger the Muslim World: France's New Strategy to Handle Attacks - TLDR News,164K views,0.5153,NEGATIVE,0.9063
12/8/2024,The End of Schengen as we Know it? Macron Calls for Complete Reform of EU Borders - TLDR News,202K views,0.5166,POSITIVE,0.895
12/8/2024,What Does a Biden Presidency Mean for Europe: How Will Biden Shape EU US Relations - TLDR News,96K views,0.5228,POSITIVE,0.887
12/8/2024,Poland's Abortion Protests Explains: Anti-Government Protestors Fight for Women's Rights - TLDR News,29K views,0.5129,NEGATIVE,0.8955
12/8/2024,What Happens to Gibraltar After Brexit? Britain's Territory Stranded Post Brexit? - TLDR News,279K views,0.5214,NEGATIVE,0.8758
12/8/2024,Does the EU Need a Deal with Britain: Can Europe Cope with a No Deal Brexit? - TLDR News,124K views,0.5288,NEGATIVE,0.8834
12/8/2024,How Will the EU Vaccinate 446 Million People? Europe's COVID Vaccination Plans Explained - TLDR News,73K views,0.5206,POSITIVE,0.8858
12/8/2024,Why the EU's Relationship with North Korea has FAILED - TLDR News,95K views,0.5195,NEGATIVE,0.901
12/8/2024,Germany's Online Hate Speech Laws: Protecting Free Speech While Fighting Online Hate? - TLDR News,44K views,0.5245,NEGATIVE,0.9328
12/8/2024,The Council of Europe (Not the EU): Europe's Most Confusing Grouping - TLDR News,81K views,0.514,POSITIVE,0.9045
12/8/2024,The EU's Relationship with China: What Does the Future Hold? - TLDR News,45K views,0.5291,NEGATIVE,0.9132
12/8/2024,Switzerland Voted to Not Shut Borders: What Happened and What it Means - TLDR News,56K views,0.5215,NEGATIVE,0.9053
12/8/2024,Facebook Threatens to Quit Europe: SORRY... WHAT? Will Facebook Leave Europe? - TLDR News,229K views,0.5282,NEGATIVE,0.9095
12/8/2024,Sweden's No-Lockdown Strategy: Did it Work to Defeat COVID? Is This the Way Forward?- TLDR News,420K views,0.5234,NEGATIVE,0.911
12/8/2024,"The Nordic Council Explained: Norway, Finland, Sweden, Denmark & Iceland's Union - TLDR News",142K views,0.5239,POSITIVE,0.9433
12/8/2024,The Common Fisheries Policy & Brexit: Why is the European Union So Obsessed with Fish? - TLDR News,251K views,0.5169,NEGATIVE,0.9014
12/8/2024,EU Army: Is Europe Planning to Integrate Military Forces (or is it Just a Myth?) - TLDR News,225K views,0.5187,POSITIVE,0.912
12/8/2024,Iceland Relationship with the European Union: How Iceland Almost Joined the EU - TLDR News,76K views,0.5218,NEGATIVE,0.902
12/8/2024,644 Days Without a Government: Belgiums Complex Politics Explained - TLDR News,305K views,0.5181,POSITIVE,0.8821
12/8/2024,How Brexit Affects Europeans in the UK - Brexit Explained,53K views,0.5187,POSITIVE,0.8826
12/8/2024,Why are Turkey & Greece Fighting Over Oil Rights in the Mediterranean - TLDR News,158K views,0.5149,NEGATIVE,0.9034
12/8/2024,European Union Plans for 2020 - TLDR Explains,49K views,0.5285,POSITIVE,0.9105
12/8/2024,What Actually is the European Union? - TLDR Explains,64K views,0.5177,POSITIVE,0.8947
12/8/2024,TLDR News EU: Launch Video,156K views,0.505,POSITIVE,0.9887
12/8/2024,Switzerland's Unique Relationship with the EU Explained: How Does the Swiss Deal Work? - TLDR News,115K views,0.525,POSITIVE,0.8953
12/8/2024,Belarusian's Protest Lukashenko's 80% Election Victory: The Full Timeline Explained - TLDR News,38K views,0.513,NEGATIVE,0.9031
12/8/2024,Europeans Surveyed About Their Vision For Europe - More Integrated? Bigger Eurozone? - TLDR News,163K views,0.5232,NEGATIVE,0.8952
12/8/2024,Dutch Election Results: Can Rutte Form a New Coalition? The Coalition Puzzle Explained - TLDR News,194K views,0.5186,NEGATIVE,0.9079
12/8/2024,Merkel's CDU Lose 2 Significant Elections: What it Means for Germany & Europe's Future - TLDR News,155K views,0.5203,NEGATIVE,0.9066
12/8/2024,The Dutch Election Explained: How the Netherlands Can Shape Europes' Future - TLDR News,514K views,0.5176,NEGATIVE,0.886
12/8/2024,Frontex: How the EU's Growing 'Army' is Attempting to Secure the Border - TLDR News,189K views,0.5274,POSITIVE,0.8876
12/8/2024,Is Decriminalising all Drugs a Good Idea? Portugals Radical Drug Policy Explained - TLDR News,79K views,0.5181,NEGATIVE,0.9026
12/8/2024,Proportional Representation: How the Dutch Electoral System Works (and the Pros & Cons) - TLDR News,150K views,0.5191,NEGATIVE,0.8867
12/8/2024,Catalonian Independence: Why Are Millions Fighting to Separate from Spain? - TLDR News,218K views,0.519,NEGATIVE,0.8764
12/8/2024,Could Le Pen Win? The Resurgence of France's Far Right - TLDR News,292K views,0.5176,POSITIVE,0.8948
12/8/2024,Mario Draghi: Can The Man Who Saved the Euro Now Save Italy? - TLDR News,179K views,0.5146,NEGATIVE,0.8909
12/8/2024,Could Montenegro Be The EU's Next Member State? - TLDR News,145K views,0.52,POSITIVE,0.8896
12/8/2024,How Do Migrants & Refugees Get to Europe? Four Major Paths Taken to Enter the EU - TLDR News,101K views,0.5176,NEGATIVE,0.8869
12/8/2024,How Portugal went from COVID Gold Standard to the World's Worst - TLDR News,214K views,0.5243,NEGATIVE,0.9169
12/8/2024,EU Vaccine Rollout: Britain Outpaces Europe When it Comes to COVID Vaccinations - TLDR News,151K views,0.5228,NEGATIVE,0.911
12/8/2024,Europe's New Most Powerful Leader? What Armin Laschet Means for Germany & Europe - TLDR News,123K views,0.5219,NEGATIVE,0.897
12/8/2024,Germany's EU Presidency Report Card: Did Merkel Succeed or Fail as the EU President? - TLDR News,57K views,0.5206,POSITIVE,0.9033
12/8/2024,"Europe & China's Brand New Deal: What the Deal Means for Money, Environment & Labour - TLDR News",73K views,0.5308,NEGATIVE,0.8959
12/8/2024,The EU's Trade Deal with Japan: How They Reached a Deal & Was it Successful? - TLDR News,126K views,0.5349,POSITIVE,0.9019
12/8/2024,Is Europe Experiencing a Second Wave of COVID: Coronavirus Cases Rise Across Europe - TLDR News,26K views,0.5243,NEGATIVE,0.8837
12/8/2024,Europe's Last Dictatorship: Belarus' Election Explained - TLDR News,129K views,0.5163,NEGATIVE,0.9027
12/8/2024,Australia and New Zealand's Trade Negotiations With The European Union Explained - TLDR News,88K views,0.5403,POSITIVE,0.8876
12/8/2024,Norway's Deal With The European Union: Explaining EFTA & EEA - TLDR News,87K views,0.5211,POSITIVE,0.8959
12/8/2024,EU Coronavirus Negotiations Explained: How Leaders Broke EU Deadlock - TLDR News,33K views,0.5247,NEGATIVE,0.9013
12/8/2024,The EU - America Trade Deal: Why The TTIP Failed - TLDR News,143K views,0.5237,NEGATIVE,0.9035
12/8/2024,France's New Porn Ban Explained: Child Protection or Online Censorship? - TLDR News,541K views,0.5214,NEGATIVE,0.9097
12/8/2024,The Polish Presidential Election Explained: What it Means for Europe - TLDR News,73K views,0.5164,NEGATIVE,0.8906
12/8/2024,"Germany Takes Over EU Presidency: Germany's Plans for Europe, COVID & Brexit Explained - TLDR News",239K views,0.5244,POSITIVE,0.895
12/8/2024,Russia Passes Laws Allowing Putin to Rule Until 2036 - TLDR News,36K views,0.5215,NEGATIVE,0.9075
12/8/2024,Why Europe is Banning American Tourists: The EU Thinks the US Can't Handle COVID - TLDR News,229K views,0.5252,NEGATIVE,0.9033
12/8/2024,Ecocide: French Plans to Make Damaging the Planet Illegal - TLDR News,28K views,0.5179,POSITIVE,0.8982
12/8/2024,Will the EU Become Stronger WITHOUT Britain or will it Collapse? - TLDR News,181K views,0.5218,NEGATIVE,0.8888
12/8/2024,"How Russia Spilled 21,000m³ of Oil Into the Arctic - TLDR News",32K views,0.5285,NEGATIVE,0.9236
12/8/2024,The EU Accuses China of Releasing a 'Huge Wave' of COVID Misinformation - TLDR News,54K views,0.5205,NEGATIVE,0.9215
12/8/2024,How Will COVID Impact Summer Vacations? - TLDR News,20K views,0.5243,POSITIVE,0.8984
12/8/2024,Coronavirus Deaths Bar Chart Race (June 2020): How COVID-19 Spread Around the World - TLDR News,63K views,0.5268,NEGATIVE,0.8926
12/8/2024,The EU's €500 Billion COVID Stimulus: France & Germany's Plan to Save the EU - TLDR News,35K views,0.5231,NEGATIVE,0.8936
12/8/2024,Is Sweden's No-Lockdown Policy Working? - TLDR News,127K views,0.5279,NEGATIVE,0.9058
12/8/2024,Germany's Second Wave: Are Germans Seeing Coronavirus Spike as Lockdown Ends - TLDR News?,67K views,0.521,NEGATIVE,0.8953
12/8/2024,Coronavirus: Can People Take Their Government To Court For Negligence & Inaction - TLDR News,14K views,0.5138,NEGATIVE,0.9112
12/8/2024,"How Has Portugal Handled Coronavirus Better Than Spain, Their Neighbour? - TLDR News",191K views,0.5249,POSITIVE,0.8952
12/8/2024,"European Countries Flattening the Curve: Coronavirus in Italy, Spain, Germany & France - TLDR News",33K views,0.5204,NEGATIVE,0.8985
12/8/2024,No-Deal Brexit: Why The UK Will Always be Close to the EU (& Not Just Geographically) - TLDR News,56K views,0.5265,POSITIVE,0.8929
12/8/2024,Amazon Has Been Shut Down in France: Coronavirus in Europe - TLDR News,27K views,0.5222,NEGATIVE,0.9283
12/8/2024,The EU Divided Over Coronavirus: Will it Lead to an Italexit? Will Italy Leave the EU? - TLDR News,80K views,0.5217,NEGATIVE,0.9056
12/8/2024,Is Hungary a Dictatorship Now? Orban's Controversial Coronavirus Law Explained - TLDR News,56K views,0.5191,POSITIVE,0.8955
12/8/2024,Coronavirus Spreads in Europe: Will Countries Close Their Borders?,32K views,0.5211,POSITIVE,0.8949
12/8/2024,The European Commission Explained - TLDR News,48K views,0.5174,POSITIVE,0.9117
12/8/2024,The EU's Budget Stalemate: Why They Can't Agree a New Budget - TLDR News,41K views,0.5302,NEGATIVE,0.8957
12/8/2024,The Euro Explained: The History & How Countries Join - TLDR Explains,101K views,0.5245,NEGATIVE,0.9013
12/8/2024,Where Does the EU Get its Power From? (& How it Passes Laws) - TLDR News,68K views,0.513,POSITIVE,0.8959
12/8/2024,Brexit Trade Deal: What Does the EU Want? - Brexit Explained,50K views,0.519,POSITIVE,0.8906
12/11/2024,Is France Headed for a Sixth Republic?,2.6K views,0.5189,NEGATIVE,-0.016349867724867732
12/14/2024,Why France’s Economy is Doing Better Than it Looks,73K views,0.5202,POSITIVE,0.01770031746031749
12/18/2024,Can Macron Kill the EU’s Biggest Ever Trade Deal?,124K views,0.5291,POSITIVE,0.11011255841121495
12/18/2024,Is This the Beginning of the End For Orbán?,188K views,0.5175,NEGATIVE,-0.25414448598130845
12/18/2024,Why Germany Will (Probably) Ditch the Debt Brake,163K views,0.5178,NEGATIVE,-0.35805502958579877
12/19/2024,How Do Georgia’s Mass Protests End?,57K views,0.5192,NEGATIVE,-0.2875471674876847
