Date of Article,Company / Person,Followers,text,PTR Sentiment,Flair Sentiment,Flair Score
10/15/2024,UniCredit,"499,749 followers","🎨 The UniCredit Art Collection is a living and growing resource with treasures that reflect our Group's pan-European identity.   ⏩ One of the artists present in our collection is Ruth Beraha, who spoke to us about her work and the power of imagination beyond the automatisms of perception and the seen.  🎙 ""Art in general, but specifically my own work, should never provide definite answers but Instead raise questions."" − she said.  🔗 Discover more on One UniCredit:  📌",0.5335,POSITIVE,0.9999
10/15/2024,UniCredit,"499,749 followers","🧩 At UniCredit, we continue to build on our Diversity, Equity & Inclusion ambitions thanks to strong governance, shared culture, values, policies and guidelines, as well as leveraging our passionate Group-wide DE&I network, including our Employee Network Groups dedicated to specific diversity topics.  🔸 This is fundamental for helping our bank reach our Purpose of Empowering Communities to Progress as well as supporting our Group's social commitments both, internally and externally, in all our markets.  🎙 Today,, our Head of Group People & Culture, had the opportunity to describe our DE&I roadmap and to share some of the lessons learnt from UniCredit's DE&I journey so far at the event 'Competitive Inclusiveness: the conference on how diversity and inclusion benefit companies' organised byand.  📌",0.5349,POSITIVE,0.9976
10/15/2024,UniCredit,"499,749 followers","🎒 ""Making the world a better place, one student at a time""  ⏩ The 2024 edition of by has just concluded: a two-day event dedicated to awarding the winning non-profit organizations, from the 12 countries of the Group, for the Call for Education 2023.  🤝 But that's not all! The event – a participant-oriented meeting where attendees decide on the agenda and discussion topics – this year revolved around a central theme: , in all its forms (social, cultural, educational, and within the family). Understanding these conflicts provided organizations with deeper insights into the underlying causes and dynamics of educational poverty and with effective tools to address it.  🎙 The theme was introduced by an inspirational speech from journalist, writer, and war reporter Francesca Mannocchi.  📌",0.5277,POSITIVE,0.9462
10/15/2024,UniCredit,"499,749 followers","✅ Today we celebrate World Environment Day, a global event led by United Nations Environment Programme Finance Initiative (UNEP FI) that shines a spotlight on the most pressing environmental challenges of our times.  ⏩ As a bank, we want to lead by example on this front – empowering clients and communities to progress by supporting renewable energy projects and energy efficiency efforts.  🔎 Our 2023 Integrated Report describes in detail how we intend to create sustainable value under a common Purpose of Empowering Communities to Progress, as well as how we monitor the impact our activities have on Natural Capital.  🔗 More details can be found on our dedicated microsite:  📌",0.5203,POSITIVE,0.9995
10/15/2024,UniCredit,"499,749 followers","📢 Yesterday, UniCredit successfully issued dual tranche Senior Non-Preferred bonds for a total amount of EUR 2 billion.  🔸 The issuance follows a book building process that gathered combined demand for approximately EUR 5 billion, with more than 300 orders from institutional investors.  🧩 The amount issued completes the institutional senior component of the 2024 funding plan, confirming once more UniCredit’s fixed income investors appreciation and its broad market access in different formats.  🗞 Read the press release:  📌",0.5425,POSITIVE,0.9889
10/15/2024,UniCredit,"499,749 followers","🎤 Recently, we hit the streets again to find out how much people know about finance.  🤔 We talked to passersby from various backgrounds and of different ages. Which generation do you think is more savvy when it comes to finance? Let us know in the poll below!  ▶️ Don’t miss the trailer of the new series of :  📌",0.5214,POSITIVE,0.7867
10/15/2024,UniCredit,"499,749 followers","⛵ The 37th America's Cup is taking place between 22nd August and 27th October 2024 in Barcelona.  ⏩ UniCredit, this year, is a proud Global Partner and Global Banking Partner of the world's oldest international sporting event. Marking a powerful union based on shared values, as well as a common focus on diversity, innovation and a steadfast commitment to sustainability.  ❓ With 79 days to go until the start of the competition, let's discover some interesting facts about sailing  📌",0.5324,POSITIVE,0.9999
10/15/2024,UniCredit,"499,749 followers","⏱ It's nearly time! On 7th June, the European Athletics Championships Roma 2024 will begin.  🎙 Don't miss the joint interview with our ambassadors, Larissa Iapichino and Mattia Furlani. Watch the full video here:  🤝 As Official Partner of, we look forward to seeing you at the Stadio Olimpico in Rome from 7th to 12th June.  📌",0.5104,POSITIVE,0.9971
10/15/2024,UniCredit,"499,749 followers","💪 Looking back at another successful Italian Investment Conference.  🌎 With 63 Issuers, more than 150 institutional investors from all over the world and +1.300 requested One-on-One Meetings, this year's edition of the Italian Investment Conference once again set standards as the leading equity conferences in Italy - co-hosted by UniCredit and.  📅 The event enabled great conversations and intensive exchanges with both our clients and the Investors involved during the 3 days! Furthermore, this year's agenda revealed specific Keynote sessions that showcased industry leaders and influential speakers, offering valuable insights and inspiration to attendees and highlighting how corporate access to international capital markets has become a critical factor.  🤝 We, as a bank, must facilitate this access: matching resources that are looking for good investment opportunities with corporate funding needs is one of our priorities! A priority we can address by offering our clients the whole range of both standard and taylor made solutions and options they can evaluate during their journey!  🚀 As “THE-go-to-bank” for all the Corporates - It brings us great pleasure to share the results of such a remarkable event which this year included also specific focus on how capital markets can support non-listed companies' growth plans! Especially the 3rd day’s IPO & Alternative Capital Markets Forum provided food for thought for how we can support corporates to orderly implement a step-by-step growth process, leveraging on both the traditional capital markets and all the pre-IPO tools and solutions (such as for example: private equity, patient capital, private placements, private club deals, etc.) we can structure by activating important synergies among our best in class product factories, our corporate networks and our UHNW experts!  🔗 Read more about the conference and the agenda on the conference website:or on OneUniCredit:  📌",0.5376,POSITIVE,0.9996
10/15/2024,UniCredit,"499,749 followers","🇮🇹 On 2 June 1946, Italians were called to vote between the monarchy and the republic. They made their voices heard, and so today we celebrate Republic Day in Italy.  🎆 We are lighting the spire of our Milan headquarters with the three colours of the Italian flag, comment with a 🍝 to celebrate with the community!  📌",0.5129,POSITIVE,0.9988
10/15/2024,UniCredit,"499,749 followers","🔶 Last week we reiterated the importance of our values and principles on the occasion of two inspiring events.   ✨ The first event being the UniCredit Culture Forum in Slovakia at the Reduta Theatre in Bratislava, attended by 200 managers and colleagues, alongside some of our top leaders.  🙌 The second event being the Culture Roadshow hosted in Vienna, Austria where colleagues participated both in presence and online.  🤝 Both the events were attended by our Group CEOand members of the top management, among them:, Head of Group People & Culture;, Group Head of Central Europe and Eastern Europe;, Head of Group Strategy & ESG;, Head of Group Stakeholder Engagement; Richard Burton, Head of Client Solutions;, Head of People & Culture for CE&EE;, Head of Group Culture; and, Head of Germany.  📌",0.5454,POSITIVE,0.9991
10/15/2024,UniCredit,"499,749 followers","📢 UniCredit has acted as Global Coordinator and ESG Advisor in the IPO of Premier Energy on the Bucharest Stock Exchange / Bursa de Valori Bucuresti (BVB).  🌱 Premier Energy is one of the fastest growing privately-owned vertically integrated energy infrastructure companies in Southern-Eastern Europe and one of the largest renewable energy players in the region.  🔸 Following a comprehensive marketing exercise, we were able to significantly broaden investor outreach and secure notable international demand – leveraging on impactful sectoral content and key ESG advisory.  🎯 Specifically, our bank played a crucial role in drafting the company’s decarbonisation plan, which was instrumental in shoring up anchor investors’ commitments.  📌",0.5247,POSITIVE,0.9995
10/15/2024,UniCredit,"499,749 followers","🇭🇷 Today, we celebrate Statehood Day in Croatia, marking the constitution of the first modern multi-party Croatian Parliament in 1990.  🎉 While our clients, colleagues and community in Croatia enjoys family reunions and outdoor picnics, we join in the celebrations lighting up the spire of our Milan HQ with the colours of the Croatian flag.  📌",0.5096,POSITIVE,0.9994
10/15/2024,UniCredit,"499,749 followers",👩‍💻 Alanna Urban is Head of Digital Transformation at HypoVereinsbank - UniCredit - Deutschland (HVB) in Germany. But there’s more…  🎨 She enjoys finding innovative solutions and visiting museums. She knows that inspiration for new ideas always comes from creativity and curiosity. 🔗 Want to discover more about Alanna's story? Scroll through the carousel or read the article:,0.5203,POSITIVE,0.995
10/15/2024,UniCredit,"499,749 followers","⛵ The 37th America's Cup is taking place between 22nd August and 27th October 2024 in Barcelona.  🌊 UniCredit, this year, is a proud Global Partner and Global Banking Partner of the world's oldest international sporting event. Marking a powerful union based on shared values, as well as a common focus on diversity, innovation and a steadfast commitment to sustainability.  ❓ With 85 days to go until the start of the competition, let's discover some interesting facts.  📌",0.5331,POSITIVE,0.9999
10/15/2024,UniCredit,"499,749 followers","What is talent❓   🎙 We asked this question to Larissa Iapichino, Italian long jump record holder and UniCredit Ambassador at the nextEuropean Athletics Championships.  🤝 We met her while she was training in Florence, a city she is in love with as much as she is with track and field.  🎞 UNLOCKING is the title of the video in which Larissa expresses herself and in which she tells us about the success she remembers most fondly (when she was just 14 years old!)  ▶To listen to Larissa’s full interview, click on the link:  📌",0.5111,POSITIVE,0.9982
10/15/2024,UniCredit,"499,749 followers","⛵ The 37th America's Cup is taking place between 22nd August and 27th October 2024 in Barcelona.  🌊 UniCredit, this year, is a proud Global Partner and Global Banking Partner of the world's oldest international sporting event. Marking a powerful union based on shared values, as well as a common focus on diversity, innovation and a steadfast commitment to sustainability.  📅 With 91 days to go until the start of the competition, let's discover some interesting facts.  📌",0.5331,POSITIVE,0.9999
10/15/2024,UniCredit,"499,749 followers","🎯 It is of the utmost importance for banks to keep pace with new regulations and changing customer needs. At UniCredit, we are proudly working to unlock transformation for our clients, our people, and our communities.  💬 What do you think will be the biggest hurdle European banks need to overcome? That’s the of the day. Answer the poll below and let’s talk about it in the comments!  📌",0.5183,POSITIVE,0.9968
10/15/2024,UniCredit,"499,749 followers","🌱 Beyond the climate emergency, the world is facing another equally important crisis requiring urgent action: the collapse of  hashtag #biodiversity and nature loss.  🔸 Today, we light our Milan headquarters' spire to celebrate the 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐭𝐢𝐨𝐧𝐚𝐥 𝐃𝐚𝐲 𝐟𝐨𝐫 𝐁𝐢𝐨𝐥𝐨𝐠𝐢𝐜𝐚𝐥 𝐃𝐢𝐯𝐞𝐫𝐬𝐢𝐭𝐲, the theme of which this year is: ‘Be part of the Plan’ — a clear call to action as protecting biodiversity requires strong collaboration between financial and non-financial institutions to achieve tangible results.  ➡ Earlier this month, we published our 𝐒𝐭𝐚𝐭𝐞𝐦𝐞𝐧𝐭 𝐨𝐧 𝐍𝐚𝐭𝐮𝐫𝐚𝐥 𝐂𝐚𝐩𝐢𝐭𝐚𝐥 𝐚𝐧𝐝 𝐁𝐢𝐨𝐝𝐢𝐯𝐞𝐫𝐬𝐢𝐭𝐲 – which can be found here:  🎙, Head of Group Strategy and ESG, commented: ""As a pan-European bank, we are working hard to play our part in mitigating climate change and biodiversity loss. There is plenty of work to be done, but we see this as an exciting challenge to help our clients and communities take on this sizeable – but not insurmountable – task.”  🔗 Discover more on One UniCredit:  📌",0.5245,POSITIVE,0.9282
10/15/2024,UniCredit,"499,749 followers","✔ The May issue of our Monthly Outlook is out!  ⛵ This release, titled “Waiting for backwinds” provides an analysis of how US and Eurozone central banks’ monetary policies are navigating the current macroeconomic scenario and market dynamics.  🔎 Additionally, the “In Focus” section contains an update on the US Presidential Elections and takes a closer look at what the main candidates plan to do in the event of their re-election.  🔗 Enjoy the read:  📌",0.5201,POSITIVE,0.6059
10/15/2024,UniCredit,"499,749 followers","📅 Today, 21 May, UniCredit proudly joins the global community in celebrating the World Day for Cultural Diversity for Dialogue and Development.  ⏩ This important celebration marks our commitments towards DE&I and embracing the richness of our pan-European identity, serving as a reminder of the crucial role cultural diversity plays in fostering dialogue, understanding, and sustainable progress worldwide.  🌎 Our Group, with its presence across 13 countries, encompasses colleagues from more than 129 different birthplaces and recognises the profound impact of cultural and ethnic diversity within our organisation and in all the communities in which we operate.  🔗 Find out more:  📌",0.5196,POSITIVE,0.9996
10/15/2024,UniCredit,"499,749 followers","📢 Doors are open for the 2024 edition of the 𝗜𝘁𝗮𝗹𝗶𝗮𝗻 𝗜𝗻𝘃𝗲𝘀𝘁𝗺𝗲𝗻𝘁 𝗖𝗼𝗻𝗳𝗲𝗿𝗲𝗻𝗰𝗲 – the primary platform in Italy to access the equity capital markets, taking place from Tuesday 21 May to Thursday 23 May 2024 as an in-person event at UniCredit’s headquarters in Milan.  📅 The set-up of the conference – jointly hosted by UniCredit and– will primarily consist of one-on-one / small group meetings (among 63 Italian listed companies and over 150 institutional investors from around the globe) and will include some plenary sessions with distinguished senior speakers addressing key economic and business topics.  🚀 This year's agenda also reveals a specific focus on how capital markets can support non-listed companies' growth plans and all the steps (pre-IPO tools and solutions) that can support an organization creating an efficient and orderly roadmap for going public.  🔗 Read our news: ... and find out more about the conference and the agenda on the conference website:  📌",0.5401,POSITIVE,0.9917
10/15/2024,UniCredit,"499,749 followers","📢 We are pleased to announce the appointment of Alessandro Santoliquido to spearhead our pan-European insurance strategy.  ⏩ From July 1, Mr. Santoliquido will be responsible for implementing the build-out of our insurance capabilities – an area where we see strong market dynamics and growth potential.  🎙 Commenting on the move, Richard Burton, UniCredit's Head of Client Solutions, said: “Alessandro’s appointment will further strengthen our insurance capabilities as we continue to upscale our three product factories and deliver best-in-class solutions to clients across our networks.”  🗞 Discover more:  📌",0.5516,POSITIVE,0.9989
10/15/2024,UniCredit,"499,749 followers","🌈 Today, UniCredit marks the International Day against Homophobia, Transphobia and Biphobia.  🔸 The UniCredit DE&I team and the ""Unicorns Employee Networks"" are committed to raise awareness about the challenges faced by the LGBTQIA+ community across Europe, as we continue to do our part in fostering an inclusive and equal society everywhere we operate.  🧩 We are proud to promote a shared culture across our Bank that embraces diverse ideas, perspectives and experiences, as well as celebrates all individuals' rights, regardless of their sexual orientation, gender identity or expression.  🔗 Read the Human Capital section of the Annual Report:  📌",0.5161,POSITIVE,0.9976
10/15/2024,UniCredit,"499,749 followers","⏩ Our recent panel session in celebration of International Girls in ICT Day touched upon some of the different types of  hashtag #Leadership that can make a difference for women in  hashtag roles.  🎙 After the event, we also heard from many of our colleagues who shared their own examples.  Have a look at their stories of leadership below 👇  📌",0.5147,POSITIVE,0.9762
10/15/2024,UniCredit,"499,749 followers","👨‍👧‍👦 Today marks the International Day of Families, an opportunity to discuss the needs of today's families and the importance of spending quality time with loved ones. For us, these are two essential issues that must always be taken into account in a work environment.  🔗 Give us your opinion in the poll and discover those of our colleagues here:  📌",0.5256,POSITIVE,0.9972
10/15/2024,UniCredit,"499,749 followers","👨‍👧‍👦 Supporting families means working for the empowerment of the whole community.  🪢 Today, we’ll light up the spire of our headquarters to celebrate the International Day of Families, shining a spotlight on the importance of enabling families to spend quality time with their loved ones.  👔 At UniCredit, we strengthen our commitment to a healthy work-life balance by offering paternity and maternity leave and flexible working hours.  👉 Scroll through the pictures to read testimonials from our colleagues.  📌",0.5148,POSITIVE,0.9939
10/15/2024,UniCredit,"499,749 followers","👀 IMPORTANTI NOVITA'!   ✌ Ci sono altre due settimane di tempo per scatenare la fantasia dei bambini e coinvolgerli nella magia dei Campionati Europei di Atletica Leggera Roma 2024.  📢 Dopo aver raccolto tante adesioni,  𝐞̀ 𝐬𝐭𝐚𝐭𝐨 𝐞𝐬𝐭𝐞𝐬𝐨 𝐟𝐢𝐧𝐨 𝐚𝐥 𝟑𝟏 𝐦𝐚𝐠𝐠𝐢𝐨 𝐢𝐥 𝐭𝐞𝐫𝐦𝐢𝐧𝐞 𝐩𝐞𝐫 𝐥𝐚 𝐩𝐚𝐫𝐭𝐞𝐜𝐢𝐩𝐚𝐳𝐢𝐨𝐧𝐞 𝐚𝐥 𝐩𝐫𝐨𝐠𝐞𝐭𝐭𝐨 “𝐘𝐨𝐮𝐫 𝐒𝐩𝐨𝐫𝐭 𝐅𝐨𝐫 𝐋𝐢𝐟𝐞” promosso dalla Fondazione EuroRoma 2024 - che organizza i Campionati Europei di Atletica Leggera in programma dal 7 al 12 giugno 2024 a Roma!  Qui la comunicazione sul sito dell'evento:  📌",0.5013,POSITIVE,0.9994
10/8/2024,UniCredit,"499,749 followers","🏆 We are delighted that the carve-out of Telekom Srbija and subsequent sale of its tower portfolio in the Western Balkans to an Actis-led consortium has been recognised as’s 𝗖𝗘𝗘𝗠𝗘𝗔 𝗠&𝗔 𝗗𝗲𝗮𝗹 𝗼𝗳 𝘁𝗵𝗲 𝗬𝗲𝗮𝗿.  🤝 The transaction, in which we acted as sell-side M&A adviser, buy-side acquisition financing global coordinator and bookrunner, underlines the extent to which we can leverage our pan-European footprint to support clients across the full spectrum of advisory and financing products – delivering impactful sectoral content, as well as market and product knowledge.  🎉 Congratulations to the company and colleagues involved!  🔗 Find out more here:  📌",0.5403,POSITIVE,0.9987
10/8/2024,UniCredit,"499,749 followers","🎙 We asked participants of the 2024 edition of the UniCredit Youth America's Cup ""What will be the first thing you do if you win?”  ⬇ Watch their answers and tell us what you would do if you won.  📌",0.5228,NEGATIVE,0.9782
10/8/2024,UniCredit,"499,749 followers","⏩ At the end of last month, we held a special panel session in celebration of International Girls in ICT Day. The session, focused on the United Nations’s annual theme of Leadership threw up a number of key conclusions, notably:  ✅ Leadership remains crucial for addressing the representation gap for women in technology fields ✅ Leadership takes many forms and all these forms have an impact on women’s development – from concrete decision-making to soft skills and managing dialogues ✅ You don’t have to be a manager to be a leader  👇 And since then, our colleagues have been in touch to share their own conclusions and insights from the discussion. See what they had to say ⏩  📌",0.518,POSITIVE,0.9982
10/8/2024,UniCredit,"499,749 followers","📢 UniCredit announces, as per the authorisation granted by the Shareholders' Meeting, the commencement of the Second Tranche of the Share Buy-Back Programme 2023 for a maximum amount of €1,585Mln.  🔸 The Second Tranche of the Buy-Back Programme 2023 is part of the overall €3,085 million residual amount payout for fiscal year 2023 already authorised in full by the European Central Bank that is being executed in tranches during 2024.  🔸 For executing the Second Tranche of the Buy-Back Programme 2023, UniCredit engaged BofA Securities Europe International as qualified third-party broker.  🔗 Read the full Press Release:  📌",0.5457,NEGATIVE,0.8906
10/8/2024,UniCredit,"499,749 followers","⏩ This evening, the blue of the European flag will light up the UniCredit Tower's spire and the sky of Milan.  🧩 At UniCredit we are celebrating Europe day by asking our colleagues and followers what their dream is for Europe's future.  🗨 Share yours in the comments or respond to our story at the link:  📌",0.5171,POSITIVE,0.9983
10/8/2024,UniCredit,"499,749 followers","📈 When it comes to investments, risk isn't always a bad thing, but it should always be taken into consideration. Which factor do you pay more attention to? Answer the  hashtag below and let us know.  🔗 Want lo learn more? We discussed the three factors in detail on our Instagram profile:  📌",0.5073,POSITIVE,0.6477
10/8/2024,UniCredit,"499,749 followers","📢 UniCredit: 1Q24 Group Results  👉 Record results, significant value ahead  🔗 Find all the materials and listen to the audio webcast:  📌",0.5378,POSITIVE,0.9973
10/8/2024,UniCredit,"499,749 followers","🎙️ We have started the year on an extremely strong footing with a net profit of €2.6 billion, up 24% year over year, with a resounding beat across all key lines and a RoTE of 19.5%. This was supported by a much improved environment for fees and AuM, our focus on clients and product factories resulting in excellent commercial momentum, as well as resilient net interest income.  🎙️ As a direct outcome of our investments in growing our diversified fee streams and strengthening our lines of defence, and the flexibility offered through our excess capital, we will continue to demonstrate sustainably high structural profitability and best in class shareholder returns across differing macro environments.  🗣️- UniCredit Group CEO commenting our 1Q24 Group Results  🔗 Click to find all the materials and listen to the audio webcast:  📌",0.5614,POSITIVE,0.9969
10/8/2024,UniCredit,"499,749 followers",📢 UniCredit: 1Q24 Group Results    👉 Quality profitable growth for 13th consecutive quarter  🗞 Read the press release:  📌,0.5556,POSITIVE,0.9157
10/8/2024,UniCredit,"499,749 followers",🗓️  hashtag #HeadsUp: tomorrow morning at 07.00 CET UniCredit will release its 1Q24 Group Results Presentation.  🎙️ Live audio webcast and conference call from 10.00 CET.  🔗 Check the link for more details:  📌,0.5185,NEGATIVE,0.9959
10/8/2024,UniCredit,"499,749 followers","🗓️ Today we celebrate World Password Day, an international occasion to create awareness of the need for solid password security.   🔑 We all know what a strong password should be: long (at least 12 characters), complex (with numbers and special characters), unique (different for every account) and easy to remember (you can leverage mnemonic sentences).  🔒 But for an extra layer of safety, you need Multi-Factor Authentication (MFA), requires users to provide two or more verification factors to log into an account or confirm a transaction - something you know (like a password), something you own (like a smartphone) and something you are (like your fingerprint).  💪 The use of Multi-Factor Authentication, as well as other sensible digital behaviours, can make a big difference to your online safety. Test yourself by answering the simple questions in the pictures!",0.518,POSITIVE,0.9997
10/8/2024,UniCredit,"499,749 followers","🌱 Small seeds can lead to a flourishing future. This is why today’s throwback is to an intensive day spent planting trees by our UniCredit Bank CZ & SK colleagues.  🌳 This initiative, which took place in April, is one of previous contributions to restore the bark beetle-affected forests in the Žďár region: almost 40 colleagues, including the CEOparticipated. So far 5000 trees have been planted.  🔶 In line with our ambition to be the bank for Europe's future, environmental considerations are a core part of our culture and mindset. We are proud to have taken action to save such a beautiful area in one of the countries we operate in.  📌",0.5183,POSITIVE,0.9991
10/8/2024,UniCredit,"499,749 followers","What is talent❓  🎙 We asked to Mattia Furlani - the Italian long jump champion (and world vice-champion), UniCredit Ambassador of a new generation of talented athletes.  ⏩ He told us his story, starting from his first steps on the track and arriving to this season achievements towards the next Athletics Championships of.  🎞 Find out more [full video and interview]:  📌",0.5265,POSITIVE,0.999
10/8/2024,UniCredit,"499,749 followers","💪 We believe in Europe’s potential.  ⏩ Uniting behind a vision of a better bank and a better future. A transformation for our clients, our people, and our communities. Demonstrating what it means to be the bank for Europe’s future. For everyone, everywhere.  👀 Discover our 2023 Annual Report Manifesto:  📌",0.5186,POSITIVE,0.999
10/8/2024,UniCredit,"499,749 followers","💻 Today we celebrate International Girls in ICT Day – a natural moment to both celebrate the many excellent contributions of our female colleagues and to reflect on how we can help them thrive in their Digital careers.  🔶 To mark the day, and seizing on the UN’s theme for the year of “leadership”, our Digital team held a special panel session exploring the leadership qualities – embodied at all levels – that play such a critical role in helping women to progress and succeed in their careers. The panel brought together colleagues from various teams and of all different seniority levels to reflect, as much as possible, the full range of views and experiences within our Digital team.  🙌 Thanks to Ali K. for his sponsorship and to,, Raluca Ghiorghita,,,,, andfor their insights on the panel and to everyone involved in the organization!  📌",0.5163,POSITIVE,0.9984
10/8/2024,UniCredit,"499,749 followers","💪 Knowledge is power, especially when it comes to your finances!   📌",0.5057,POSITIVE,0.9987
10/8/2024,UniCredit,"499,749 followers","🏆 We are delighted to have received an award from EMEA Finance for the 2023 merger of Alpha Bank Romania and UniCredit Romania as the “Best Financial Institution M&A Deal in CEE”.  🤝 The merger of Romanian subsidiaries and creation of the third largest bank in Romania by total assets was the establishment of a commercial partnership framework, cementing UniCredit's presence in a key growth market, with Alpha Bank retaining a 9.9% stake.  📌",0.5434,POSITIVE,0.9984
10/8/2024,UniCredit,"499,749 followers","🏛 The Japanese central bank was the last of the major central banks to abandon its policy of negative interest rates: with the first interest rate hike in 17 years, it wrote a piece of economic history.  🔸 In the meantime, the ECB left its monetary policy unchanged, but paved the way for an interest rate cut at the June meeting, while the Fed is likely to be encouraged in its wait-and-see stance and not feel pressure to cut interest rates (too) quickly.  🔎 In the new April Monthly Outlook our Group Investment Strategy specialists shed light on the diverging global monetary policy stances, while taking a broader look at the economy and markets.  🔗 Discover more:  📌",0.526,POSITIVE,0.5921
10/8/2024,UniCredit,"499,749 followers","🎙 We asked participants of the 2024 edition of the UniCredit Youth America's Cup ""What’s a memorable moment from your experience of sailing?""  ⬇ Watch their answers and tell us what your memorable moment from your sailing experience is.  📌",0.5113,NEGATIVE,0.7472
10/8/2024,UniCredit,"499,749 followers","⏩ At UniCredit, we believe that leading by example is the right thing to do.  🌎 To mark this year’s Earth Day, the theme of which is the reduction of plastic waste, colleagues in both Italy and Germany gathered for two volunteering days dedicated to the clean-up of local parks.  ✅ In Italy, a group of thirty colleagues led by Head of Group Strategy & ESGjoined forces with environmental associationin Parco della Martesana, Milan – collecting over 36kg of rubbish in the process.  🤝 As a bank, we strive to have a positive social impact in line with our responsibilities as a social actor and believe that small actions like these are a great example of doing the right thing, together.  👀 Find out more here or watch the videos below:  📌",0.5231,POSITIVE,0.5541
10/8/2024,UniCredit,"499,749 followers","📢 As part of our partnership with Mastercard, we are upgrading all debit, credit and pre-paid cards to Mastercard Touch Card™.   ⏩ In line with our ESG principles and our commitment to inclusion, the new cards are made from recycled PVC and include a system of side notches to help consumers identify the right card by touch alone.  💳 Already available in Italy, we will be gradually introducing Mastercard Touch Card™ across our 12 countries over the course of this year, upgrading around 20 million cards.  📌   🗞 Read more:",0.541,POSITIVE,0.9965
10/8/2024,UniCredit,"499,749 followers",🌎 We know that small actions can help to make big changes which is why our colleagues have been cleaning up local parks and lakes across Europe. Every piece of plastic removed makes a difference for a healthier planet.  ⏩ What will you do to celebrate Earth Day? Share your small actions in the comments  📌,0.5189,POSITIVE,0.9995
10/8/2024,UniCredit,"499,749 followers","📅 From 15 April, and until 26 April, the UniCredit Foundation and Teach For All network are coming together for the 2nd edition of our annual event,  hashtag .  🤝 We share a common goal: to execute meaningful communications and engagements at the local level, thanks to a full 2-week immersion into a transformative partnership for youth.  ⏩ In person and virtual opportunities held these days in Austria, Bulgaria, Germany, Italy, Romania, and Slovakia, truly demonstrate the regional focus and impact of this partnership.  📌",0.5193,POSITIVE,0.9978
10/8/2024,UniCredit,"499,749 followers","📢 UniCredit is now the first and only bank across its core markets to offer Swift GPI on international payments across each of its client segments – from retail clients up to SMEs and multinational corporates – following its recent roll-out of the free service in Austria, Italy and Germany.  🔸 Swift GPI enables banks to offer a faster, transparent, and traceable cross-border payments service, with end-to-end visibility on transactions and accurate and real-time payment information.  🎯 In payments, our ambition is to be every European client's first choice.  📌",0.5251,POSITIVE,0.9992
10/8/2024,UniCredit,"499,749 followers","⏩ Last week, Alpha Bank’s CEO Dr. Vassilios Psaltis and CFO Lazaros Papagaryfallou visited UniCredit Tower in Milan to join Group CEO Andrea Orcel and Head of Client Solutions Richard Burton.  🤝 A great opportunity to discuss our two bank’s landmark partnership and its exciting implications for Europe overall.  ✅ UniCredit and Alpha Bank’s partnership is enabling our banks to support their shared ambition, working at new standards of best-in-class performance and standing firmly by their clients and communities in order to remind them – and the world at large – that banks are a force for good.  📌",0.5397,POSITIVE,0.9992
10/8/2024,UniCredit,"499,749 followers","🏡 Home, sweet home! But would you rather rent or take out a mortgage?  🔑 Our interviewees have shared some interesting views, and now we want to know yours. There is no right or wrong answer!  ▶️ Watch episode 7 of on Instagram and answer the poll:  📌",0.5063,NEGATIVE,0.6861
10/8/2024,Andrea Orcel,Group Chief Executive Officer of UniCredit,"UniCredit are excited to inaugurate the third academic year of UniCredit University: our revolutionary Group-wide educational platform that helps employees excel in their roles and meet the changing needs of our customers and the market.  Launched in 2022 as a pilot project in Italy, UniCredit University has delivered over 2 million hours of training to our colleagues in the region through 4,500+ virtual and in-person classrooms, and offers 70,000+ digital courses to our Group colleagues throughout our network of European banks.  Education is one of the golden threads of UniCredit’s transformation. When we set out our UniCredit Unlocked strategy three years ago, we wanted to shape a better bank – one that pushed itself ahead of competitors and relentlessly focused on delivering for clients. This would enable us to invest in supporting educational projects in Europe to increase opportunities for young people, helping them fulfil their personal and career ambitions in order to give back to their communities.  To do this, we had to enhance our capabilities in key areas such as digital and ESG, transforming UniCredit into a forward-looking bank that could support our clients in the present and the future. In short, we had to educate ourselves on how to be a better bank.  UniCredit University is another tool for us to unlock the potential of our people, in order to unlock the vast economic potential of Europe and shape a more thriving, developed, and prosperous future for our continent. I am very pleased to welcome this third academic year as another step on our path to becoming the bank for Europe’s future.",0.5434,POSITIVE,0.9994
10/8/2024,UniCredit,"499,749 followers","⏩ A celebration of female empowerment, inclusion, creativity and design from 15 to 21 April.   🎼 This is Uni Sonos, a unique installation merging music, architecture, the world of finance, art and design, bringing them together and creating an immersive experience on the occasion of this year's .  🤝 Uni Sonos is formed in partnership with the Arena di Verona and, an international design studio led by two women. Featuring a never-before-seen collection of stunning costumes of Aida and female figures created for the 100th Arena di Verona Opera Festival 2023 by Stefano Poda.  📍 We look forward to welcoming you at UniCredit Building, Via Borromei 5, in Milan. The event is open to the public.  🔗 Discover more:  📌",0.5211,POSITIVE,0.9999
